file_id	input_path	n_cells_in	n_points_in	status	notes
KR15-16_bathymetry_dmo::KR15-16_bathymetry_dmo/2_OpenCheckData/KR15-16_transit/KR15-16_t.dat	derived/file_cells_1min/KR15-16_bathymetry_dmo__KR15-16_bathymetry_dmo__2_OpenCheckData__KR15-16_transit__KR15-16_t.parquet	1524	325046	ok	
KR15-16_bathymetry_dmo::KR15-16_bathymetry_dmo/2_OpenCheckData/KR15-16/KR15-16.dat	derived/file_cells_1min/KR15-16_bathymetry_dmo__KR15-16_bathymetry_dmo__2_OpenCheckData__KR15-16__KR15-16.parquet	2596	730704	ok	
KR08-11_bathymetry_dmo::20080921.dat	derived/file_cells_1min/KR08-11_bathymetry_dmo__20080921.parquet	105	422920	ok	
KY04-09_bathymetry_dmo::20040811.dat	derived/file_cells_1min/KY04-09_bathymetry_dmo__20040811.parquet	12	35363	ok	
KY04-09_bathymetry_dmo::20040812.dat	derived/file_cells_1min/KY04-09_bathymetry_dmo__20040812.parquet	25	35606	ok	
KY04-09_bathymetry_dmo::20040814.dat	derived/file_cells_1min/KY04-09_bathymetry_dmo__20040814.parquet	12	27772	ok	
KY04-09_bathymetry_dmo::20040813.dat	derived/file_cells_1min/KY04-09_bathymetry_dmo__20040813.parquet	22	57925	ok	
KM21-E04C_leg1_bathymetry_dmo::KM21-E04C_leg1_t.dat	derived/file_cells_1min/KM21-E04C_leg1_bathymetry_dmo__KM21-E04C_leg1_t.parquet	1039	256281	ok	
KM21-E04C_leg1_bathymetry_dmo::KM21-E04C_leg1.dat	derived/file_cells_1min/KM21-E04C_leg1_bathymetry_dmo__KM21-E04C_leg1.parquet	812	218849	ok	
KR14-10_bathymetry_dmo::KR14-10_bathymetry_dmo/2_OpenCheckData/KR14-10_transit/KR14-10_t.dat	derived/file_cells_1min/KR14-10_bathymetry_dmo__KR14-10_bathymetry_dmo__2_OpenCheckData__KR14-10_transit__KR14-10_t.parquet	20493	3540586	ok	
KR14-10_bathymetry_dmo::KR14-10_bathymetry_dmo/2_OpenCheckData/KR14-10/KR14-10.dat	derived/file_cells_1min/KR14-10_bathymetry_dmo__KR14-10_bathymetry_dmo__2_OpenCheckData__KR14-10__KR14-10.parquet	20892	4007096	ok	
KR05-09_bathymetry_dmo::20050730.dat	derived/file_cells_1min/KR05-09_bathymetry_dmo__20050730.parquet	213	139451	ok	
KR05-09_bathymetry_dmo::20050729.dat	derived/file_cells_1min/KR05-09_bathymetry_dmo__20050729.parquet	534	360814	ok	
KR05-09_bathymetry_dmo::20050727.dat	derived/file_cells_1min/KR05-09_bathymetry_dmo__20050727.parquet	100	136389	ok	
KR05-09_bathymetry_dmo::20050728.dat	derived/file_cells_1min/KR05-09_bathymetry_dmo__20050728.parquet	214	300059	ok	
KY04-03_bathymetry_dmo::20040311.dat	derived/file_cells_1min/KY04-03_bathymetry_dmo__20040311.parquet	247	223960	ok	
KY04-03_bathymetry_dmo::20040313.dat	derived/file_cells_1min/KY04-03_bathymetry_dmo__20040313.parquet	281	154166	ok	
KY04-03_bathymetry_dmo::20040308.dat	derived/file_cells_1min/KY04-03_bathymetry_dmo__20040308.parquet	101	520856	ok	
KY04-03_bathymetry_dmo::20040309.dat	derived/file_cells_1min/KY04-03_bathymetry_dmo__20040309.parquet	255	557897	ok	
KY04-03_bathymetry_dmo::20040310.dat	derived/file_cells_1min/KY04-03_bathymetry_dmo__20040310.parquet	177	266989	ok	
KY04-03_bathymetry_dmo::20040312.dat	derived/file_cells_1min/KY04-03_bathymetry_dmo__20040312.parquet	210	115919	ok	
KR12-18_bathymetry_dmo::20121115.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__20121115.parquet	233	69738	ok	
KR12-18_bathymetry_dmo::20121117.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__20121117.parquet	515	346724	ok	
KR12-18_bathymetry_dmo::T20121123.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121123.parquet	2547	570840	ok	
KR12-18_bathymetry_dmo::20121118.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__20121118.parquet	258	36006	ok	
KR12-18_bathymetry_dmo::T20121121.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121121.parquet	158	34659	ok	
KR12-18_bathymetry_dmo::T20121112.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121112.parquet	272	53854	ok	
KR12-18_bathymetry_dmo::20121116.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__20121116.parquet	509	138142	ok	
KR12-18_bathymetry_dmo::T20121118.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121118.parquet	124	17177	ok	
KR12-18_bathymetry_dmo::T20121113.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121113.parquet	2559	696336	ok	
KR12-18_bathymetry_dmo::T20121122.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121122.parquet	2233	434939	ok	
KR12-18_bathymetry_dmo::T20121124.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121124.parquet	59	159401	ok	
KR12-18_bathymetry_dmo::T20121119.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121119.parquet	3041	453532	ok	
KR12-18_bathymetry_dmo::T20121120.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121120.parquet	222	71917	ok	
KR12-18_bathymetry_dmo::T20121114.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__T20121114.parquet	1720	472163	ok	
KR12-18_bathymetry_dmo::20121120.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__20121120.parquet	36	10874	ok	
KR12-18_bathymetry_dmo::20121114.dat	derived/file_cells_1min/KR12-18_bathymetry_dmo__20121114.parquet	237	80340	ok	
KY15-14_bathymetry_dmo::20150914.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150914.parquet	306	284534	ok	
KY15-14_bathymetry_dmo::T20150924.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__T20150924.parquet	89	17062	ok	
KY15-14_bathymetry_dmo::20150915.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150915.parquet	332	354279	ok	
KY15-14_bathymetry_dmo::20150919.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150919.parquet	66	28550	ok	
KY15-14_bathymetry_dmo::20150924.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150924.parquet	459	354279	ok	
KY15-14_bathymetry_dmo::20150928.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150928.parquet	204	121774	ok	
KY15-14_bathymetry_dmo::T20150903.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__T20150903.parquet	294	316852	ok	
KY15-14_bathymetry_dmo::20150905.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150905.parquet	554	306932	ok	
KY15-14_bathymetry_dmo::20150903.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150903.parquet	381	163866	ok	
KY15-14_bathymetry_dmo::T20150917.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__T20150917.parquet	43	6698	ok	
KY15-14_bathymetry_dmo::T20150907.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__T20150907.parquet	364	774790	ok	
KY15-14_bathymetry_dmo::T20150925.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__T20150925.parquet	261	381853	ok	
KY15-14_bathymetry_dmo::20150913.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150913.parquet	604	549755	ok	
KY15-14_bathymetry_dmo::T20150928.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__T20150928.parquet	664	377927	ok	
KY15-14_bathymetry_dmo::20150922.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150922.parquet	477	390658	ok	
KY15-14_bathymetry_dmo::20150920.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150920.parquet	205	174353	ok	
KY15-14_bathymetry_dmo::20150916.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150916.parquet	394	359375	ok	
KY15-14_bathymetry_dmo::20150923.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150923.parquet	542	384587	ok	
KY15-14_bathymetry_dmo::20150917.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150917.parquet	141	121456	ok	
KY15-14_bathymetry_dmo::20150906.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150906.parquet	546	340320	ok	
KY15-14_bathymetry_dmo::20150925.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150925.parquet	37	91545	ok	
KY15-14_bathymetry_dmo::20150904.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150904.parquet	536	388015	ok	
KY15-14_bathymetry_dmo::T20150902.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__T20150902.parquet	12	32079	ok	
KY15-14_bathymetry_dmo::20150907.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150907.parquet	170	193676	ok	
KY15-14_bathymetry_dmo::20150927.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150927.parquet	373	353218	ok	
KY15-14_bathymetry_dmo::20150926.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150926.parquet	571	383544	ok	
KY15-14_bathymetry_dmo::20150912.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150912.parquet	50	104740	ok	
KY15-14_bathymetry_dmo::20150921.dat	derived/file_cells_1min/KY15-14_bathymetry_dmo__20150921.parquet	52	57815	ok	
KR13-18_bathymetry_dmo::KR13-18_bathymetry_dmo/2_OpenCheckData/KR13-18_transit/KR13-18_t.dat	derived/file_cells_1min/KR13-18_bathymetry_dmo__KR13-18_bathymetry_dmo__2_OpenCheckData__KR13-18_transit__KR13-18_t.parquet	5557	1091519	ok	
KR13-18_bathymetry_dmo::KR13-18_bathymetry_dmo/2_OpenCheckData/KR13-18/KR13-18.dat	derived/file_cells_1min/KR13-18_bathymetry_dmo__KR13-18_bathymetry_dmo__2_OpenCheckData__KR13-18__KR13-18.parquet	11728	2534426	ok	
KR14-08_bathymetry_dmo::KR14-08.dat	derived/file_cells_1min/KR14-08_bathymetry_dmo__KR14-08.parquet	6724	1628897	ok	
KR14-08_bathymetry_dmo::KR14-08_bathymetry_dmo/2_OpenCheckData/KR14-08_transit/KR14-08_t.dat	derived/file_cells_1min/KR14-08_bathymetry_dmo__KR14-08_bathymetry_dmo__2_OpenCheckData__KR14-08_transit__KR14-08_t.parquet	1696	342149	ok	
KY10-10_bathymetry_dmo::T20100716.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__T20100716.parquet	790	309654	ok	
KY10-10_bathymetry_dmo::T20100728.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__T20100728.parquet	700	198395	ok	
KY10-10_bathymetry_dmo::20100728.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100728.parquet	272	95417	ok	
KY10-10_bathymetry_dmo::20100718.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100718.parquet	19	9121	ok	
KY10-10_bathymetry_dmo::20100719.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100719.parquet	248	84717	ok	
KY10-10_bathymetry_dmo::20100717.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100717.parquet	44	47088	ok	
KY10-10_bathymetry_dmo::T20100729.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__T20100729.parquet	672	343305	ok	
KY10-10_bathymetry_dmo::T20100717.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__T20100717.parquet	564	141853	ok	
KY10-10_bathymetry_dmo::20100725.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100725.parquet	158	62185	ok	
KY10-10_bathymetry_dmo::20100722.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100722.parquet	26	24380	ok	
KY10-10_bathymetry_dmo::20100726.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100726.parquet	648	193287	ok	
KY10-10_bathymetry_dmo::20100720.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100720.parquet	621	169517	ok	
KY10-10_bathymetry_dmo::20100724.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100724.parquet	1015	320550	ok	
KY10-10_bathymetry_dmo::20100723.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100723.parquet	567	181246	ok	
KY10-10_bathymetry_dmo::20100727.dat	derived/file_cells_1min/KY10-10_bathymetry_dmo__20100727.parquet	677	209534	ok	
MR06-01_bathymetry_dmo::20060218.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060218.parquet	86	971408	ok	
MR06-01_bathymetry_dmo::20060217.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060217.parquet	1004	947363	ok	
MR06-01_bathymetry_dmo::20060208.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060208.parquet	2084	253837	ok	
MR06-01_bathymetry_dmo::20060316.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060316.parquet	2266	568701	ok	
MR06-01_bathymetry_dmo::20060214.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060214.parquet	142	574751	ok	
MR06-01_bathymetry_dmo::20060315.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060315.parquet	2822	466107	ok	
MR06-01_bathymetry_dmo::20060224.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060224.parquet	1117	1049636	ok	
MR06-01_bathymetry_dmo::20060309.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060309.parquet	1703	734902	ok	
MR06-01_bathymetry_dmo::20060222.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060222.parquet	59	1269815	ok	
MR06-01_bathymetry_dmo::20060206.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060206.parquet	213	27810	ok	
MR06-01_bathymetry_dmo::20060216.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060216.parquet	103	746230	ok	
MR06-01_bathymetry_dmo::20060213.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060213.parquet	1720	637463	ok	
MR06-01_bathymetry_dmo::20060311.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060311.parquet	2650	504887	ok	
MR06-01_bathymetry_dmo::20060215.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060215.parquet	1294	734327	ok	
MR06-01_bathymetry_dmo::20060314.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060314.parquet	2980	439019	ok	
MR06-01_bathymetry_dmo::20060226.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060226.parquet	182	668472	ok	
MR06-01_bathymetry_dmo::20060219.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060219.parquet	539	1167086	ok	
MR06-01_bathymetry_dmo::20060207.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060207.parquet	794	100445	ok	
MR06-01_bathymetry_dmo::20060310.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060310.parquet	2471	665052	ok	
MR06-01_bathymetry_dmo::20060301.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060301.parquet	272	724129	ok	
MR06-01_bathymetry_dmo::20060210.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060210.parquet	3077	596323	ok	
MR06-01_bathymetry_dmo::20060305.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060305.parquet	2172	823425	ok	
MR06-01_bathymetry_dmo::20060304.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060304.parquet	127	644469	ok	
MR06-01_bathymetry_dmo::20060223.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060223.parquet	624	1287597	ok	
MR06-01_bathymetry_dmo::20060228.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060228.parquet	1952	677689	ok	
MR06-01_bathymetry_dmo::20060209.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060209.parquet	3914	520774	ok	
MR06-01_bathymetry_dmo::20060302.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060302.parquet	107	734968	ok	
MR06-01_bathymetry_dmo::20060308.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060308.parquet	2677	653289	ok	
MR06-01_bathymetry_dmo::20060307.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060307.parquet	2374	757466	ok	
MR06-01_bathymetry_dmo::20060225.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060225.parquet	2022	864655	ok	
MR06-01_bathymetry_dmo::20060306.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060306.parquet	649	810131	ok	
MR06-01_bathymetry_dmo::20060212.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060212.parquet	2412	533257	ok	
MR06-01_bathymetry_dmo::20060312.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060312.parquet	1811	612978	ok	
MR06-01_bathymetry_dmo::20060211.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060211.parquet	2510	604243	ok	
MR06-01_bathymetry_dmo::20060220.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060220.parquet	86	1133557	ok	
MR06-01_bathymetry_dmo::20060221.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060221.parquet	461	1182914	ok	
MR06-01_bathymetry_dmo::20060303.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060303.parquet	1335	725998	ok	
MR06-01_bathymetry_dmo::20060313.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060313.parquet	2986	610782	ok	
MR06-01_bathymetry_dmo::20060227.dat	derived/file_cells_1min/MR06-01_bathymetry_dmo__20060227.parquet	189	683626	ok	
KS-21-14_bathymetry_dmo::KS-21-14_t.dat	derived/file_cells_1min/KS-21-14_bathymetry_dmo__KS-21-14_t.parquet	846	153504	ok	
KS-21-27_bathymetry_dmo::KS-21-27_t.dat	derived/file_cells_1min/KS-21-27_bathymetry_dmo__KS-21-27_t.parquet	1835	344740	ok	
KS-21-27_bathymetry_dmo::KS-21-27.dat	derived/file_cells_1min/KS-21-27_bathymetry_dmo__KS-21-27.parquet	866	204865	ok	
KR03-10_bathymetry_dmo::20030909.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030909.parquet	4009	559086	ok	
KR03-10_bathymetry_dmo::20030917.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030917.parquet	1424	485216	ok	
KR03-10_bathymetry_dmo::20030910.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030910.parquet	5192	549030	ok	
KR03-10_bathymetry_dmo::20030912.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030912.parquet	2992	528444	ok	
KR03-10_bathymetry_dmo::20030914.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030914.parquet	3174	526601	ok	
KR03-10_bathymetry_dmo::20030908.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030908.parquet	148	86391	ok	
KR03-10_bathymetry_dmo::20030916.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030916.parquet	4908	596086	ok	
KR03-10_bathymetry_dmo::20030915.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030915.parquet	3817	548465	ok	
KR03-10_bathymetry_dmo::20030906.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030906.parquet	1795	661257	ok	
KR03-10_bathymetry_dmo::20030904.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030904.parquet	3806	630413	ok	
KR03-10_bathymetry_dmo::20030911.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030911.parquet	5239	591572	ok	
KR03-10_bathymetry_dmo::20030905.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030905.parquet	4233	531808	ok	
KR03-10_bathymetry_dmo::20030907.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030907.parquet	1974	459194	ok	
KR03-10_bathymetry_dmo::20030903.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030903.parquet	4223	528357	ok	
KR03-10_bathymetry_dmo::20030913.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030913.parquet	3102	509836	ok	
KR03-10_bathymetry_dmo::20030902.dat	derived/file_cells_1min/KR03-10_bathymetry_dmo__20030902.parquet	2613	732432	ok	
KY12-15_bathymetry_dmo::T20121210.dat	derived/file_cells_1min/KY12-15_bathymetry_dmo__T20121210.parquet	152	190227	ok	
KY12-15_bathymetry_dmo::T20121208.dat	derived/file_cells_1min/KY12-15_bathymetry_dmo__T20121208.parquet	131	180258	ok	
KY12-15_bathymetry_dmo::T20121211.dat	derived/file_cells_1min/KY12-15_bathymetry_dmo__T20121211.parquet	213	176540	ok	
KY12-15_bathymetry_dmo::20121208.dat	derived/file_cells_1min/KY12-15_bathymetry_dmo__20121208.parquet	31	30006	ok	
MR04-06_bathymetry_dmo::20041104.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041104.parquet	81	1816339	ok	
MR04-06_bathymetry_dmo::20041030.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041030.parquet	4146	615312	ok	
MR04-06_bathymetry_dmo::20041017.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041017.parquet	395	46417	ok	
MR04-06_bathymetry_dmo::20041020.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041020.parquet	2704	595266	ok	
MR04-06_bathymetry_dmo::20041029.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041029.parquet	827	558484	ok	
MR04-06_bathymetry_dmo::20041031.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041031.parquet	1887	1938981	ok	
MR04-06_bathymetry_dmo::20041023.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041023.parquet	148	646164	ok	
MR04-06_bathymetry_dmo::20041103.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041103.parquet	750	1332847	ok	
MR04-06_bathymetry_dmo::20041106.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041106.parquet	253	1683455	ok	
MR04-06_bathymetry_dmo::20041026.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041026.parquet	214	530057	ok	
MR04-06_bathymetry_dmo::20041107.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041107.parquet	8	236863	ok	
MR04-06_bathymetry_dmo::20041028.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041028.parquet	1941	447582	ok	
MR04-06_bathymetry_dmo::20041021.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041021.parquet	2437	305531	ok	
MR04-06_bathymetry_dmo::20041025.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041025.parquet	258	552647	ok	
MR04-06_bathymetry_dmo::20041019.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041019.parquet	2914	439563	ok	
MR04-06_bathymetry_dmo::20041022.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041022.parquet	2070	400353	ok	
MR04-06_bathymetry_dmo::20041027.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041027.parquet	3142	419425	ok	
MR04-06_bathymetry_dmo::20041102.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041102.parquet	282	671178	ok	
MR04-06_bathymetry_dmo::20041024.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041024.parquet	2174	345133	ok	
MR04-06_bathymetry_dmo::20041018.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041018.parquet	906	513663	ok	
MR04-06_bathymetry_dmo::20041101.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041101.parquet	258	1860525	ok	
MR04-06_bathymetry_dmo::20041105.dat	derived/file_cells_1min/MR04-06_bathymetry_dmo__20041105.parquet	324	1335338	ok	
MR00-K07_leg2_bathymetry_dmo::20001111.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001111.parquet	1916	1036259	ok	
MR00-K07_leg2_bathymetry_dmo::20001116.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001116.parquet	2006	708600	ok	
MR00-K07_leg2_bathymetry_dmo::20001113.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001113.parquet	331	178783	ok	
MR00-K07_leg2_bathymetry_dmo::20001112.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001112.parquet	1542	1062388	ok	
MR00-K07_leg2_bathymetry_dmo::20001115.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001115.parquet	1676	797804	ok	
MR00-K07_leg2_bathymetry_dmo::20001118.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001118.parquet	2682	695386	ok	
MR00-K07_leg2_bathymetry_dmo::20001110.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001110.parquet	745	1239399	ok	
MR00-K07_leg2_bathymetry_dmo::20001119.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001119.parquet	956	455003	ok	
MR00-K07_leg2_bathymetry_dmo::20001117.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001117.parquet	459	510068	ok	
MR00-K07_leg2_bathymetry_dmo::20001114.dat	derived/file_cells_1min/MR00-K07_leg2_bathymetry_dmo__20001114.parquet	1155	810846	ok	
