file_id	input_path	output_path	rows_read	rows_written	qc_pass_count	qc_fail_count	qc_pass_rate	fail_lon	fail_lat	fail_depth_positive	fail_depth_extreme	fail_elev_negative	fail_nan	fail_zero_depth	status	notes
KR04-14_leg1_bathymetry_dmo::20041109.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041109.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041109.parquet	317476	317476	317476	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041118.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041118.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041118.parquet	79244	79244	79244	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041116.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041116.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041116.parquet	32220	32220	32220	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041114.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041114.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041114.parquet	391438	391438	391438	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041106.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041106.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041106.parquet	428025	428025	428025	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041107.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041107.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041107.parquet	289142	289142	289142	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041120.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041120.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041120.parquet	220712	220712	220712	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041110.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041110.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041110.parquet	259527	259527	259527	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041119.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041119.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041119.parquet	171029	171029	171029	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041111.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041111.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041111.parquet	313788	313788	313788	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041113.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041113.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041113.parquet	346098	346098	346098	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041121.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041121.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041121.parquet	276232	276232	276232	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041117.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041117.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041117.parquet	305909	305909	305909	0	1.0	0	0	0	0	0	0	0	ok	
KR04-14_leg1_bathymetry_dmo::20041105.dat	derived/points_raw/KR04-14_leg1_bathymetry_dmo__20041105.parquet	derived/points_qc/KR04-14_leg1_bathymetry_dmo__20041105.parquet	231534	231534	231534	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120114.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120114.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120114.parquet	347615	347615	347615	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120112.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120112.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120112.parquet	607232	607232	607232	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120109.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120109.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120109.parquet	60628	60628	60628	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::T20120108.dat	derived/points_raw/KR12-01_bathymetry_dmo__T20120108.parquet	derived/points_qc/KR12-01_bathymetry_dmo__T20120108.parquet	1623750	1623750	1623750	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120111.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120111.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120111.parquet	110283	110283	110283	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120119.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120119.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120119.parquet	408286	408286	408286	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120116.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120116.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120116.parquet	34551	34551	34551	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120120.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120120.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120120.parquet	147382	147382	147382	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::T20120120.dat	derived/points_raw/KR12-01_bathymetry_dmo__T20120120.parquet	derived/points_qc/KR12-01_bathymetry_dmo__T20120120.parquet	623544	623544	623544	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::T20120109.dat	derived/points_raw/KR12-01_bathymetry_dmo__T20120109.parquet	derived/points_qc/KR12-01_bathymetry_dmo__T20120109.parquet	1348307	1348307	1348307	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120113.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120113.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120113.parquet	511253	511253	511253	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120115.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120115.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120115.parquet	468696	468696	468696	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::T20120107.dat	derived/points_raw/KR12-01_bathymetry_dmo__T20120107.parquet	derived/points_qc/KR12-01_bathymetry_dmo__T20120107.parquet	1117140	1117140	1117140	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120117.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120117.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120117.parquet	526182	526182	526182	0	1.0	0	0	0	0	0	0	0	ok	
KR12-01_bathymetry_dmo::20120118.dat	derived/points_raw/KR12-01_bathymetry_dmo__20120118.parquet	derived/points_qc/KR12-01_bathymetry_dmo__20120118.parquet	463590	463590	463590	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061201.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061201.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061201.parquet	634889	634889	634889	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061209.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061209.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061209.parquet	733457	733457	733457	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061207.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061207.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061207.parquet	654488	654488	654488	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061205.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061205.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061205.parquet	695760	695760	695760	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061206.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061206.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061206.parquet	698993	698993	698993	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061129.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061129.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061129.parquet	777352	777352	777352	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061204.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061204.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061204.parquet	652138	652138	652138	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061130.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061130.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061130.parquet	718223	718223	718223	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061203.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061203.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061203.parquet	716784	716784	716784	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061128.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061128.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061128.parquet	1740	1740	1740	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061202.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061202.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061202.parquet	729963	729963	729963	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061210.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061210.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061210.parquet	319492	319492	319492	0	1.0	0	0	0	0	0	0	0	ok	
MR06-05_leg2_bathymetry_dmo::20061208.dat	derived/points_raw/MR06-05_leg2_bathymetry_dmo__20061208.parquet	derived/points_qc/MR06-05_leg2_bathymetry_dmo__20061208.parquet	677747	677747	677747	0	1.0	0	0	0	0	0	0	0	ok	
KR04-12_bathymetry_dmo::20040919.dat	derived/points_raw/KR04-12_bathymetry_dmo__20040919.parquet	derived/points_qc/KR04-12_bathymetry_dmo__20040919.parquet	108899	108899	108899	0	1.0	0	0	0	0	0	0	0	ok	
KR19-06C_bathymetry_dmo::KR19-06C.dat	derived/points_raw/KR19-06C_bathymetry_dmo__KR19-06C.parquet	derived/points_qc/KR19-06C_bathymetry_dmo__KR19-06C.parquet	321129	321129	321129	0	1.0	0	0	0	0	0	0	0	ok	
KR19-06C_bathymetry_dmo::KR19-06C_t.dat	derived/points_raw/KR19-06C_bathymetry_dmo__KR19-06C_t.parquet	derived/points_qc/KR19-06C_bathymetry_dmo__KR19-06C_t.parquet	527512	527512	527512	0	1.0	0	0	0	0	0	0	0	ok	
KM21-12_bathymetry_dmo::KM21-12_t.dat	derived/points_raw/KM21-12_bathymetry_dmo__KM21-12_t.parquet	derived/points_qc/KM21-12_bathymetry_dmo__KM21-12_t.parquet	54155	54155	54155	0	1.0	0	0	0	0	0	0	0	ok	
KM21-12_bathymetry_dmo::KM21-12.dat	derived/points_raw/KM21-12_bathymetry_dmo__KM21-12.parquet	derived/points_qc/KM21-12_bathymetry_dmo__KM21-12.parquet	398309	398309	398309	0	1.0	0	0	0	0	0	0	0	ok	
KR20-12_bathymetry_dmo::KR20-12_t.dat	derived/points_raw/KR20-12_bathymetry_dmo__KR20-12_t.parquet	derived/points_qc/KR20-12_bathymetry_dmo__KR20-12_t.parquet	379156	379156	379156	0	1.0	0	0	0	0	0	0	0	ok	
KR20-12_bathymetry_dmo::KR20-12.dat	derived/points_raw/KR20-12_bathymetry_dmo__KR20-12.parquet	derived/points_qc/KR20-12_bathymetry_dmo__KR20-12.parquet	129626	129626	129626	0	1.0	0	0	0	0	0	0	0	ok	
KY04-02_bathymetry_dmo::20040223.dat	derived/points_raw/KY04-02_bathymetry_dmo__20040223.parquet	derived/points_qc/KY04-02_bathymetry_dmo__20040223.parquet	1142620	1142620	1142620	0	1.0	0	0	0	0	0	0	0	ok	
KY04-02_bathymetry_dmo::20040226.dat	derived/points_raw/KY04-02_bathymetry_dmo__20040226.parquet	derived/points_qc/KY04-02_bathymetry_dmo__20040226.parquet	257985	257985	257985	0	1.0	0	0	0	0	0	0	0	ok	
KY04-02_bathymetry_dmo::20040225.dat	derived/points_raw/KY04-02_bathymetry_dmo__20040225.parquet	derived/points_qc/KY04-02_bathymetry_dmo__20040225.parquet	654729	654729	654729	0	1.0	0	0	0	0	0	0	0	ok	
KY04-02_bathymetry_dmo::20040224.dat	derived/points_raw/KY04-02_bathymetry_dmo__20040224.parquet	derived/points_qc/KY04-02_bathymetry_dmo__20040224.parquet	362494	362494	362494	0	1.0	0	0	0	0	0	0	0	ok	
KS-16-J05_bathymetry_dmo::KS-16-J05.dat	derived/points_raw/KS-16-J05_bathymetry_dmo__KS-16-J05.parquet	derived/points_qc/KS-16-J05_bathymetry_dmo__KS-16-J05.parquet	15087	15087	15087	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040201.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040201.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040201.parquet	735699	735699	735699	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040207.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040207.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040207.parquet	764284	764284	764284	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040204.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040204.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040204.parquet	824308	824308	824308	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040215.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040215.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040215.parquet	643334	643334	643334	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040127.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040127.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040127.parquet	553123	553123	553123	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040210.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040210.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040210.parquet	615776	615776	615776	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040130.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040130.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040130.parquet	621327	621327	621327	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040129.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040129.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040129.parquet	648370	648370	648370	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040131.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040131.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040131.parquet	756128	756128	756128	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040213.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040213.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040213.parquet	666451	666451	666451	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040202.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040202.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040202.parquet	660571	660571	660571	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040206.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040206.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040206.parquet	768447	768447	768447	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040211.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040211.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040211.parquet	625694	625694	625694	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040128.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040128.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040128.parquet	594315	594315	594315	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040212.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040212.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040212.parquet	699484	699484	699484	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040208.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040208.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040208.parquet	628361	628361	628361	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040209.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040209.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040209.parquet	641785	641785	641785	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040214.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040214.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040214.parquet	631870	631870	631870	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040205.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040205.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040205.parquet	662471	662471	662471	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040217.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040217.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040217.parquet	173587	173587	173587	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040216.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040216.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040216.parquet	627124	627124	627124	0	1.0	0	0	0	0	0	0	0	ok	
MR03-K04_leg6_bathymetry_dmo::20040203.dat	derived/points_raw/MR03-K04_leg6_bathymetry_dmo__20040203.parquet	derived/points_qc/MR03-K04_leg6_bathymetry_dmo__20040203.parquet	661080	661080	661080	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000615.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000615.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000615.parquet	1039862	1039862	1039862	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000702.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000702.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000702.parquet	697815	697815	697815	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000704.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000704.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000704.parquet	1063640	1063640	1063640	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000703.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000703.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000703.parquet	1043476	1043476	1043476	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000617.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000617.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000617.parquet	633318	633318	633318	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000613.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000613.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000613.parquet	1520250	1520250	1520250	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000616.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000616.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000616.parquet	747659	747659	747659	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000705.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000705.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000705.parquet	1764255	1764255	1764255	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000614.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000614.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000614.parquet	952070	952070	952070	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000701.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000701.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000701.parquet	272983	272983	272983	0	1.0	0	0	0	0	0	0	0	ok	
MR00-K04_bathymetry_dmo::20000618.dat	derived/points_raw/MR00-K04_bathymetry_dmo__20000618.parquet	derived/points_qc/MR00-K04_bathymetry_dmo__20000618.parquet	151800	151800	151800	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100709.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100709.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100709.parquet	1220194	1220194	1220194	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100714.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100714.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100714.parquet	1291628	1291628	1291628	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100705.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100705.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100705.parquet	1302160	1302160	1302160	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::T20100724.dat	derived/points_raw/KR10-09_bathymetry_dmo__T20100724.parquet	derived/points_qc/KR10-09_bathymetry_dmo__T20100724.parquet	469489	469489	469489	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100711.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100711.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100711.parquet	1276618	1276618	1276618	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100716.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100716.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100716.parquet	1286978	1286978	1286978	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100718.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100718.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100718.parquet	1240870	1240870	1240870	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100701.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100701.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100701.parquet	13284	13284	13284	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100715.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100715.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100715.parquet	1307544	1307544	1307544	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100719.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100719.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100719.parquet	1176858	1176858	1176858	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100717.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100717.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100717.parquet	1256376	1256376	1256376	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100721.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100721.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100721.parquet	1106472	1106472	1106472	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100704.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100704.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100704.parquet	1304934	1304934	1304934	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::T20100727.dat	derived/points_raw/KR10-09_bathymetry_dmo__T20100727.parquet	derived/points_qc/KR10-09_bathymetry_dmo__T20100727.parquet	123260	123260	123260	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100703.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100703.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100703.parquet	954132	954132	954132	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100725.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100725.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100725.parquet	1157490	1157490	1157490	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100708.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100708.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100708.parquet	1203454	1203454	1203454	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100707.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100707.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100707.parquet	1296926	1296926	1296926	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100710.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100710.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100710.parquet	433968	433968	433968	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100722.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100722.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100722.parquet	1234676	1234676	1234676	0	1.0	0	0	0	0	0	0	0	ok	
KR10-09_bathymetry_dmo::20100702.dat	derived/points_raw/KR10-09_bathymetry_dmo__20100702.parquet	derived/points_qc/KR10-09_bathymetry_dmo__20100702.parquet	1142562	1142562	1142562	0	1.0	0	0	0	0	0	0	0	ok	
